页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
2,4983459804349358,katis219,2023-12-27 07:21:08,到过的故居：上海孙中山故居纪念馆 ,0,1,0,上海,,上海,中国
2,4982602258455537,今纶,2023-12-24 22:33:33,上海，孙中山文物馆＋故居，非常值得一看 ,1,1,7,广东,广州,广东,中国
2,4981333701165638,上海孙宋文管委,2023-12-21 10:32:46,1918年6月26日，孙中山辞去海陆军大元帅职务后离粤来沪，与宋庆龄入住莫利爱路29号寓所（今香山路7号上海孙中山故居）。这幢位于莫利爱路29号的洋房是由旅居加拿大的华侨集资买下赠送给孙中山的。孙中山为革命长期奔波，在上海一直没有固定的住所，也不便于革命工作的开展。于是，几位加拿大华侨从准备开办工厂的股本里拿出一笔钱，买下这幢洋房赠送给了孙中山。起先孙中山不肯接受，经过他们十分恳切的劝说后，才接受下来。@上海宋庆龄故居 @国家名誉主席宋庆龄陵园 @上海孙中山故居纪念馆 【悦读・孙中山宋庆龄在上海的故事】（二十四）香山路7号,2,0,0,,上海,上海,中国
2,4979540449037739,茴香豆儿-,2023-12-16 11:47:01,沈故和上海中山故居的感觉都差一点，北京这一批市保碑感觉很不错//@不得不炸狗:5、7、9、10、11、12、14、16、17、18是…沈阳故宫那块有点别扭…,0,0,1,北京,,北京,中国
2,4974465423248109,王博谦,2023-12-02 11:40:41,20231202，1202，周六。  上海孙中山故居纪念馆。  思南路都来了，复兴公园溜达下吧！ 上海·上海孙中山故居纪念馆 ,0,0,0,上海,,上海,中国
2,4973213916856326,Tariy,2023-11-29 00:47:37,#上海# 孙中山故居纪念馆 上海·上海孙中山故居纪念馆 ,0,0,0,广东,揭阳,广东,中国
2,4971637083472293,图个什么,2023-11-24 16:21:51,#上海随拍## 过往的记忆# 香山路孙中山故居（2012年5月）。 ,0,1,7,上海,上海,上海,中国
2,4970124178885569,丁香草堂YW,2023-11-20 12:10:07,上海租界上的老洋房(五十四)            中国福利基金会托儿所旧址        五原路314号，大门内花园中央矗立着一座孙中山夫人、共和国名誉主席宋庆龄的汉白玉的雕像。这里就是宋庆龄先生亲自创办的中国福利基金会托儿所，1953年改名为: 中国福利会幼儿园。       该花园洋房建造于1932年，占地面积3400平方，建筑面积1400平方米，属哥特复兴风格，三层独立式住宅，双坡屋顶，入口处有宽广的门廊，粗壮的柱子配合弧拱，门前二边一对石狮憨态可掬。二层窗下的外墙有几何图案，具有装饰艺术派特征，立面竖三段不对称布局，中间三层，底层凸出门廊，拱券饰逐层内凹线条，石砌边柜，两边侧立面为六角形灯桩。二层大露台，三层虎头形山墙开长方形窗，右侧局部前出，二边有阳台。长方形和拱形门窗共存，灰色水泥拉毛外墙，园内有儿童游泳池及各种儿童体育设施。      该幢别墅坐北朝南，朝南是草坪花园，花园内山石亭台，池塘竹树，布置精巧，绿草如茵，假山上搭建一座石桥等。       1995年中国福利会幼儿园搬到浦东金桥，中国福利会机关和儿童时代杂志社于1996年分别迁入，后在沿五原路街兴建一排一屋楼的新建筑，供儿童时代社使用，原别墅由中国福利会使用。目前院内共有三幢楼:主楼、副楼及沿街新楼。       现该花园住宅为: 中国福利会和宋庆龄基金会办公楼。#上海老洋房##上海优秀建筑##老洋房##名人故居##,0,1,4,上海,上海,上海,中国
2,4967373910052353,ZyooYo,2023-11-12 22:01:32,在上海暴走的一天 腿要断掉了 见到了好久没见的师姐 聊了好多八卦 晚上还去看夜景 打卡了鹿晗同款机位 太开心了 好喜欢上海 以后还要来这边玩 静安寺-安福路-武康路-宋庆龄故居-外滩-中山东一路 脚底板都要走扁了 上海 ,0,2,8,上海,上海,上海,中国
2,4967366064607345,狗生不够tandang了,2023-11-12 21:30:22,我发现 领导和董姐都爱家乡 看了朗读者四五个采访 反复提到上海朗读亭排队多么辛苦 为什么去孙中山故居，因为附近的思南公馆朗读亭排了九个小时队吗？  专栏 · 董制片 ,1,0,11,上海,,上海,中国
