页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
2,4557804746049591,美国侨报网,2020-10-08 17:19:53,【收藏家50亿港元藏品在港遭窃 毛泽东真迹字画被一分为二】符春晓位于油麻地的寓所9月被爆窃，报称共损失50亿港元收藏品，包括7幅毛泽东字画、10枚铜币、逾2.4万枚邮票等。香港警方7日表示，已拘捕3名涉案男子，找回包括毛泽东字画在内的部分失物，但字画已被一分为二。详情：网页链接 #收藏# #著名收藏家符春晓家中被盗#,9,1,18,,,,
2,4557786619054523,星島日報歐洲版,2020-10-08 16:07:52,23亿市值毛泽东书法  窃匪嫌长剪两截著名“红色文献”收藏家符春晓位于香港油麻地寓所上月遭爆窃，损失报称总值五十亿元珍藏品，警方“○记”调查后，拘捕三名疑犯，起回部分失物，包括一幅长达二点八米、已故国家主席毛泽东真迹《红军第四军司令部政治部布告》，但疑有“笨贼唔识货”，有人嫌它太长难以展示，将其剪成两截，目前警方仍在追缉至少两名在逃贼匪。收藏家符春晓五十亿元珍藏失窃案，警方拘捕三名涉嫌男子。仍在内地的符春晓，七日向传媒表示，对于疑犯被捕感到欣慰，但对毛主席书法真迹被剪断感到可惜。警方有组织罪案及三合会调查科（○记）高级警司何振东七日讲述案情时称，上月十日，事主位于弥敦道的住宅单位被爆窃，损失一批收藏品，包括十枚铜币、二万四千三百二十七枚旧邮票，及七幅毛泽东亲笔书法，事主报称被盗物品价值五十亿元。 经翻查现场闭路电视，警方发现三名男子当日凌晨乘的士到现场大厦，犯案后乘的士离开，警方及后获得的士司机提供一些地点及数据，掌握线索，至上月二十二日在湾仔一住宅，拘捕一名涉嫌接赃姓林男子（四十九岁）起回部分失物，包括两枚铜币，以及一幅长达二点八米的毛泽东真迹书法，有人声称因书法太长难以展示，因此将它剪为两截。警方调查后掌握进一步资料，本月六日再展开行动，掩至油麻地一住宅单位，拘捕涉嫌爆窃的姓吴男子（四十四岁），姓谭屋主（四十七岁）涉嫌协助疑犯，亦被捕带署。当中林姓男子暂准保释候查，其余两人扣查。 高级警司何振东称，警方曾向香港及国内知名机构查询，暂未确定事主被盗藏品的估值。目前警方仍在追缉至少两名在逃贼匪。 警方起回的书法是毛泽东的真迹《红军第四军司令部政治部布告》，报称值二十三亿元，而尚未寻回失物中，包括文革期间发行邮票《全国山河一片红》，古董专家兼公开大学讲师吴千帆表示，被剪断书法可经修复，重新“合二为一”，因毛泽东真迹甚少流出市场，在没有替代品的情况下，即使曾遭损坏，价值估计只会下跌约一成。,2,0,5,,,,
2,4550136758539544,香港新浪新聞,2020-09-17 13:30:03,【毛澤東文物收藏家 痛失40億元「國寶」】著名「紅色文獻」收藏家符春曉（見圖），在油麻地鬧市寓所遭爆竊，報稱損失總值高達四十億元的字畫和郵票等珍品，當中包括已故中國領導人毛澤東題詞的真迹，事件令中港收藏界驚訝，現時身處內地的符春曉，昨回應事件時表示感到「很悲痛」。符春曉寓所失竊，痛失四十億元「國寶」。專門收藏中共成立初年「紅色文獻」的內地知名收藏家符春曉，近月因疫情持續未能來港，其位於彌敦道五一二號彌敦大廈的單位長期丟空，疑有竊匪得悉單位內存放大量名貴珍品，於是撬門爆竊。符春曉昨回應傳媒查詢時，表示現時「吃不下，睡不着，很悲痛」，但不欲透露被盜的是甚麼收藏品。案發於本月十日（上周四）下午四時，大廈保安員巡邏各樓層期間，發現中層一單位的鐵閘及木門被撬開，內有被人搜掠痕迹，房間內的鐵櫃亦被撬開，於是報警，警方到場調查，獲悉業主符春曉自一月起已返回內地，暫未能點算損失，及至前日其女兒到場點算後，報稱總值約四十億港元收藏品被盜，當中不乏稀有珍品。消息稱，被盜走收藏品包括一幅長達兩米、價值達二十億元的毛澤東親筆詩詞，以及數十幅總值十九點八億元的字畫，還有多張估值約二千萬元的古董郵票，其中一張是備受收藏家追捧的「全國山河一片紅」。警方調查期間，據稱在單位內發現一支鐵筆及螺絲批，翻查大廈閉路電視後發現，當日有三名約三十歲男子進入大廈，懷疑與案有關，案件列作爆竊案，由油尖警區重案組人員跟進。記者昨晚到場視察，發現該單位鐵閘有鐵枝扭曲，相信是符春曉女兒的女子在屋內，但拒絕開門回應，有大廈保安員透露，業主已購入該單位約十年，主要將單位用作倉庫，並非長住。有鄰居則稱，該幢商住大廈除了有住宅，也有補習社、中醫及牙醫診所、區議員辦事處等，亦曾有人開設色情和賭博場所，過往曾發生多宗爆竊案。生於四川達州的符春曉，旅居廣州四十五年，收集研究蘇區文化藏品五十年，包括蘇維埃時期的政府文件、郵票、信札、實物等，曾任《廣州集郵》雜誌、香港《中華集郵雜誌》主編，去年十一月在井岡山舉辦的郵展展出多張珍貴郵票，引起收藏家關注。被盜走的毛澤東真迹價值高昂，除了因為其歷史地位，亦由於毛的字體別具風格，其生前書寫的一份詩句筆記，一七年七月在倫敦蘇富比拍賣會以七十點四萬英鎊成交。同被盜的「大一片紅」郵票亦是珍品，前年中國嘉德秋季拍賣會拍賣這張被稱為「大一片紅」郵票，現在存世僅剩九張。該次拍賣的「大一片紅」以近一千四百萬元人民幣成交。#香港新聞#,0,0,0,,,,
2,4544355664401470,上海住房城乡建设管理,2020-09-01 14:38:03,【【学“四史” • 读建筑】安义路上的这个旧址，背后竟有这样的故事】 为迎接建党百年，弘扬革命传统，传承革命记忆，深入推进“党史、新中国史、改革开放史、社会主义发展史”学习教育，今天我们介绍1920年毛泽东寓所旧址，快来阅读吧！ 【学“四史” • 读建筑】安义路上的这个旧址，背后竟有这样的故事→​ ,1,1,2,,,,
2,4538960375709937,上海规划资源,2020-08-17 17:19:05,【上海市保护建筑中的红色印记——1920年毛泽东寓所旧址（含H5）】#业务动态# 1920年毛泽东寓所旧址位于原哈同路民厚南里29号（今安义路63号）。1920年5月5日，毛泽东来沪领导湖南在沪学生驱逐湖南军阀张敬尧的斗争期间居住于此；在沪期间，他参加南市著名的半淞园会议，12位新民学会同志参加；建立湖南改造促成会，为《问天》、《湖南》杂志撰文，会见陈独秀，一起探讨马列主义；6月，张敬尧被湖南人民驱逐，7月上旬，毛泽东返回长沙。该建筑为沿街两层砖木结构石库门楼房，黑瓦双坡屋顶；沿街的北侧底层原为店铺，有敞开的宽大入口，二层屋檐下为贯通的长条阳台，以木质落地长窗与室内相联通，作为日常居室使用，楼梯、厨卫间及晒台则位于北侧；毛泽东以前便居住在二楼朝南的房间。1959年5月，被上海市人民委员会公布为上海市文物保护单位；1977年，被上海市人民政府重新公布为上海市文物保护单位。【学史】上海市保护建筑中的红色印记——1920年毛泽东寓所旧址（含H5）,0,0,0,,,,
2,4509117357729857,上海静安,2020-05-27 08:53:35,【“红色文化”系列（1）‖这里是毛泽东在上海居住最久的地方】#直播静安# 今天，是上海解放71周年纪念日，“直播静安”栏目从今天起将陆续推出“红色文化”系列。今天，小静就带大家走进上海毛泽东旧居陈列馆，该馆是1924年毛泽东全家的寓所也是他在上海居住最久的居所。图、文、物，各类展陈互融并举，声、光、电、影像等互动手段让过往的峥嵘岁月再度“鲜活”，还有情景党课带你穿越历史……红色文化系列（1）毛居,3,1,4,,,,
2,4467935911036217,上海孙中山故居纪念馆,2020-02-03 17:33:13,#我们在行动##指尖读历史##孙中山在上海图片史料展# 第三期：线上展览 | 捍卫民主共和 酝酿国共合作 图为1924年5月5日上海执行部在孙中山寓所的草坪上，举行庆祝孙中山就任非常大总统三周年的纪念会。后排左二为毛泽东。 ,1,1,0,,,,
2,4428024629895925,昆明市信访局,2019-10-16 14:20:03,#昆明新闻#【张治中的选择（3）】《对时局的声明》 　　“我们不但没有悲观的必要，而且还有乐观的理由。”　　张治中一决定留下来，毛泽东、周恩来就交代主管单位为其解决寓所问题。张家选中了北总布胡同14号院，这是一处宫殿式房舍，高大宽敞、富丽堂皇，有花园，有草地，有新式设备，餐厅能摆几十桌，舞厅能容百余人。　　张治中长期置身国民党最高决策层，深受蒋介石器重。最初，他背着沉重的思想负担，觉得自己背叛了蒋介石，怕人家说他投机，心情极其低落苦闷。为了帮张治中摆脱苦闷情绪，毛泽东、朱德亲自去看望他，邀请他参加座谈、聚会，真诚希望他参加新中国工作。毛泽东每次为张治中介绍新朋友的时候总是爱说：“他是三到延安的好朋友！”　　毛泽东、周恩来等亲自和他谈话，帮助他解开思想上的疙瘩。周恩来诚恳地对张治中说：“你还是封建道德，为什么只对某些人存幻想，而不为全国人民着想？为什么不为革命事业着想？”这些话既尖锐又中肯，对张治中的触动很大。中共朋友的这种友谊、这种热情，使张治中心里感觉暖烘烘的。他逐渐弄通了，决心同蒋介石决裂，投向人民，参加革命。网页链接（北京日报）,0,0,0,,,,
2,4425757189406338,芜湖反邪教,2019-10-10 08:10:03,#不忘初心 牢记使命# 【史上今日，国共签署《双十协定》】1945年10月10日(农历1945年9月5日)，国共签署《双十协定》。国共两党领袖一起合影。右起：毛泽东、王世杰、张群、蒋介石、蒋经国、赫尔利。1945年10月10日，《国共双方会谈纪要》在重庆曾家岩桂园张治中寓所客厅内签订。双方代表王世杰、张治中、邵力子和周恩来、王若飞在纪要上签字。@安徽反邪教,1,0,1,,,,
3,4293514723037388,富民宣传,2018-10-10 10:05:42,#历史上的今天# 【“双十协定”签订】 1945年10月10日，在经过了43天的讨价还价之后，《国共双方会谈纪要》在重庆曾家岩桂园张治中寓所内签订。国民党代表王世杰、张群、张治中、邵力子和中共代表周恩来、王若飞在纪要上签字。史称“双十协定”。10月11日，毛泽东在张治中和王若飞陪同下飞返延安，周恩来留在重庆继续谈判。然而仅仅8个月后，蒋介石便撕毁“双十协定”，内战全面爆发。尽管重庆谈判的政治闹剧本质和它注定破产的历史结局，几乎毫无正面意义可言，但是谈判中蒋介石提出的政治民主化、军队国家化、党派平等合法化三条原则，得到国共两党及各民主党派和社会各界的认同。,0,0,2,,,,
