页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
2,4971992554932593,小柴君cys,2023-11-25 15:54:23,寻访圣约翰大学旧址 #古建筑##上海# 上海·华东政法大学 ,19,1,38,上海,上海,上海,中国
2,4964319611851679,李浩楠律师,2023-11-04 11:44:51,圣约翰大学近代建筑，国保第八批，美轮美奂！#圣约翰大学# 上海·华东政法大学长宁校区 ,0,1,4,上海,,上海,中国
2,4963624701658884,AnnZone嬿嬿,2023-11-02 13:43:31,深度阅读140余年的圣约翰大学老建筑群，细致浏览27栋凝结中西文明精华的历史建筑📚 上海·华东政法大学 ,0,0,0,上海,上海,上海,中国
2,4959675060323644,林缇与猫,2023-10-22 16:09:03,沿苏州河散步，到了华政校园。旧圣约翰大学的老建筑，一只小虫在织网。在书店，从书店走到思南路一带，许多时髦小店。徐家汇教//堂的夜晚。 ,0,0,17,上海,,上海,中国
2,4958641153377504,蕴韬乐,2023-10-19 19:40:41,漫步在华东政法大学校园--圣约翰大学的旧址，寻踪老建筑，感受一代名校的神韵 ,0,0,1,上海,上海,上海,中国
2,4952836519234836,浩浩加油2001,2023-10-03 19:15:08,苏州河是上海的母亲河，徐徐流淌如一条时光之河，见证了百年沧桑，漫步苏州河华政段，思孟园、格致园、倚竹院、华政桥、桃李园、东风角、文化廊、法剧场、银杏院和海棠园等中西合璧的“国宝级”历史文物建筑依次展开，华政校园就是著名的圣约翰大学，细读有着140多年底蕴的历史人文世界。沿路另外还有苏州河景观步廊，包括“上棉21厂”的女工雕塑，味精厂和4层高的观光塔，苏州河沿岸的风光一览无余，让人倍感赏心悦目,0,1,1,上海,,上海,中国
2,4951585743700380,DBQ_lu,2023-09-30 08:25:00,昨天早上起来，路上买了个英式卷饼，然后坐地铁到国王十字车站，再坐火车到了剑桥郡，约了一个剑桥大学的学生给我们做讲解，带着依次看了圣约翰学院、叹息桥、金庸先生石碑、三一图书馆、牛顿苹果树、国王学院、徐志摩石碑等。剑桥的迷人，除了名校光环，还有他的建筑、历史、氛围，都完美的结合起来了。今天不赶时间，我们决定下午就在这随意转转。泛舟湖上，听着撑船帅哥标准英音很好听但90%听不懂的声情并茂的讲解，看着两岸各色学院和周围环境浑然一体，突然深刻体会到了徐志摩那首《再别康桥》的心境和意境，真是美到了极致，无法言喻。,0,0,0,英国,,英国,英国
2,4937236208949465,星辰咩咩99,2023-08-21 18:05:04,大学打卡第三站-华东政法大学 圣约翰大学近代建筑群 苏州河畔的魔法世界 上海·华东政法大学 ,2,6,3,上海,上海,上海,中国
2,4927790275365865,乔茗星,2023-07-26 16:30:18,《红宝石RUBY三剑客》中英合作红宝石创立于一九八六年。作家程乃珊问RUBY创始人过秉忠：鲜奶小方的配方从何而来？老克勒回答：凭舌头的记忆。80年代改革开放时，英籍籍华人过秉忠先生创建了一个属于上海人的西点品牌。他曾就读于上海圣约翰大学，父亲过养默是民国时期有名的建筑师，现在香港路上的原上海银行公会大楼就是他的杰作。外婆姓倪，与宋庆龄的倪氏妈妈是亲姊妹，过秉忠称呼宋氏三姊妹为“表姨妈”。1986年与静安区粮食局洽谈后，以中英合作之形式创办了红宝石食品厂。第一家门店（RUBY）开在华山路375号，店堂内外满眼是红白相间色，桌面上铺着的是红白格子台布。蛋糕甜点风靡整个上海滩，成为了早年独具特色的海派甜点品牌。是年10月英女王伊丽莎白二世首次访华时，英国驻上海总领事馆委托红宝石为女王定做了一个有中国国旗和英国国旗的三层蛋糕。三剑客鲜奶小方、栗子杯、掼奶油在往后的日子里，成为了恋上红宝石几十年的老上海人生活中的一部分。如今，红宝石依然还是简约下午茶的打卡地。,2,0,1,上海,上海,上海,中国
3,4926795708634456,橙恩恩橘,2023-07-23 22:38:15,笔墨书香中国印刷文化探源专题展-上海鲁迅纪念馆 商务印书馆虹口分店旧址（1925书局） 丁玲旧居（昆山花园路7号） 妙笔生辉上海中国画院画师写生作品展-上海中国画院美术馆 素人策展计划（第一季）-中华艺术宫（上海美术馆） M50创意园 圣约翰大学近代建筑（华东政法大学） ,0,13,1,上海,上海,上海,中国
3,4925192352569532,上海长宁,2023-07-19 12:27:05,【长宁这些点位被收录《上海统战文化地图》】在日前举办的2023年上海统战文化周开幕式上，《上海统战文化地图》正式发布，地图收录了全市两百多处宝贵的统战历史文化资源点位，其中，位于长宁区的圣约翰大学近代建筑（交谊楼）、路易·艾黎故居、长宁革命文物陈列馆等点位入选。下面，就和“宁宁”一起去看看吧！,2,0,1,,上海,上海,中国
3,4916497866033717,利事之年,2023-06-25 12:38:18,今天在考察完哥伦比亚大学校园、工程与应用科学学院，以及孩子即将入住的公寓位置后，便来到了一街之隔的圣约翰大教堂，规模宏大，极为壮观，颇为震撼。该教堂是世界最大的哥特式基督教堂，以其世界最大的哥特式建筑而享誉全球。今日一见，名不虚传。 ,0,0,0,美国,,美国,美国
3,4911067840908336,张伯喃语,2023-06-10 13:01:19,苏州河畔华东政法大学已对外开放          文汇报老记郑10几幢建于上世纪初的英式建筑，隐现于大片碧绿的草坪周边。园内静悄悄，走过那只有两三层高的教育大楼，竟能听到教授们的侃侃讲述。圣约翰大学的那段往事已翻过去70余年之久，但风格依旧的洋楼还在，绿得让人心醉的弥足珍贵的大草坪还在。华政莘莘学子隐现于大楼与草坪之间的身影还在。坚信从圣约翰到华政的教义，宗旨与职责还一定都在。那每一幢楼的风雨拍打，每一片芳草地的碧绿茵茵，便成了人们心中的期盼，慰藉与愿景。特别是那片纯粹的绿，在心中荡漾了很久，很久……,0,0,1,上海,上海,上海,中国
