页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
2,5023649595130131,weimingtom,2024-04-16 05:01:01,上次写错了，不是音符社30周年，是音符社30弹（第30作）才对，我怀疑我有阅读障碍 ,0,1,0,广东,,广东,中国
2,5023631644558022,古瓦六,2024-04-16 03:49:41,我的阅读障碍表现在： 看的一本小说男主姓薄 我脑子里面潜意识一直觉得他姓傅 ,0,2,0,北京,北京,北京,中国
2,5023630867824799,kovoiss,2024-04-16 03:46:36,我感觉我真的有阅读障碍 我看到长篇大论的德语我就头晕 大脑直接歇菜 ,0,2,0,德国,,德国,德国
2,5023616047776000,迷剂,2024-04-16 02:47:43,我常常怀疑我是不是有阅读障碍 ,0,0,0,四川,乐山,四川,中国
2,5023603624247836,乌乌头发生长液,2024-04-16 01:58:21,我觉得我现在阅读障碍是因为莫名的自大在，我不能忍受所有悲剧，不会相信事事顺意的天赐剧本，看不进去任何寓言说教 ,0,0,0,安徽,合肥,安徽,中国
2,5023583787812866,-MYDINDI,2024-04-16 00:39:31,我感觉我有阅读障碍 ,0,0,0,新疆,乌鲁木齐,新疆,中国
2,5023578930284143,赛博颠佬之重锤俺曰你先人,2024-04-16 00:20:13,我有阅读障碍，根本不知道他在说什么,0,0,0,广东,广州,广东,中国
2,5023578111608850,火羽-Machine,2024-04-16 00:16:58,为什么我的蓝条在每天睁眼的瞬间就跳过了阅读这一项 阅读障碍不开玩笑,0,0,0,中国香港,,香港,中国
3,5023573116715567,銍环_,2024-04-15 23:57:07,我有看漫画困难症 开了三四本…但都没看完看了一半就无力再看、、这就是阅读障碍么 但是看书我就不会这么举步维艰 ,0,0,0,江苏,南京,江苏,中国
3,5023567304200656,111杀不动了,2024-04-15 23:34:01,我阅读障碍看这种东西真的痛苦加倍体验就是又要看又看不进去，坐在这看了五分钟才看进去三行字……（缓缓地闭上了眼睛 ,0,2,0,广东,广州,广东,中国
3,5023565219108505,用户已下药,2024-04-15 23:25:44,我最近有阅读障碍除了放学等我根本看不进去小说 ,0,0,0,广东,惠州,广东,中国
3,5023564696913047,pinqiongdeweishang,2024-04-15 23:23:40,我要把阅读障碍欠我的都拿回来 ,0,0,0,四川,成都,四川,中国
