similarity
0.5776265
0.60787845
0.6986739
0.36722636
0.7523663
0.45390016
0.5655662
0.7159569
0.3385704
0.77016324
0.60319597
0.3629302
0.5583383
0.31492683
0.53360516
0.2566345
0.51172805
0.20818557
0.46028954
0.9251713
0.31321996
0.37005103
0.7004407
0.38913375
0.57823366
0.70579606
0.77929217
0.5703096
0.36978513
0.3712724
0.30886814
0.6187094
0.62021273
0.53586453
0.5277201
0.7291206
0.53498936
0.528138
0.74041426
0.47736746
0.5980651
0.5534209
0.4541615
0.4992065
0.24809635
0.12712514
0.49802136
0.4963639
0.6793995
0.6547451
0.75426257
0.67072886
0.85639
0.5797964
0.67659736
0.09160476
0.28434634
0.71950674
0.09939564
0.7451145
0.7809449
0.46498463
0.39660507
0.7513294
0.419898
0.6646271
0.46035302
0.42720976
0.2728843
0.50135267
0.53658235
0.55079097
0.5565661
0.6144381
0.39855552
0.63873786
0.3226001
0.40816012
0.5348783
0.20352142
0.7882479
0.66106355
0.33144927
0.46699318
0.5019212
0.28683355
0.45802784
0.4603809
0.41986328
0.3628501
0.44808608
0.4841733
0.69896245
0.7499947
0.39104146
0.6246474
0.8105011
0.59114563
0.3188295
0.5468868
0.6171182
0.4567373
0.42213494
0.5414736
0.38681552
0.41690722
0.4760622
0.48052096
0.21886818
0.20236999
0.31689095
0.7716054
0.4984084
0.6672913
0.45704743
0.5007899
0.6705819
0.386898
0.45293453
0.38240272
0.48293266
0.2755396
0.8564571
0.28789353
0.11276826
0.71944135
0.2035177
0.6810547
0.6627086
0.45552793
0.7568571
0.62082726
0.4991488
0.41736463
0.17414361
0.46883827
0.31672874
0.5422373
0.39421645
0.50195503
0.65933776
0.23275107
0.7927126
0.5029546
0.13465449
0.32774216
0.5980437
0.4527927
0.6089842
0.44821435
0.5481389
0.33947614
0.38789287
0.5894042
0.64835846
0.56582487
0.6123775
0.48396897
0.4237489
0.422411
0.73489505
0.51795834
0.727942
0.2987638
0.61079824
0.27194896
0.6338255
0.3884374
0.64154696
0.806652
0.39660978
0.5379249
0.6512077
0.39943752
0.5744168
0.57645196
0.67011386
0.6565232
0.31100866
0.21032433
0.6327048
0.2511109
0.2995682
0.45724976
0.7062551
0.50307155
0.66628784
0.24487731
0.4475121
0.16854252
0.6467307
0.8960682
0.55723417
0.7181134
0.54637885
0.626816
0.27516508
0.8199428
0.17053813
0.60874075
0.42331406
0.41059026
0.13015215
0.36949164
0.15578747
0.48186573
0.20907739
0.3364091
0.25314504
0.26136157
0.63968694
0.4938658
0.72731656
0.40603632
0.81363714
0.162793
0.56431323
0.49158105
0.16569512
0.2801908
0.53773254
0.5246579
0.24483436
0.8030295
0.5475309
0.52633053
0.55335134
0.5796662
0.59822756
0.22588202
0.14667866
0.16323224
0.66270214
0.6302375
0.5648998
0.72599757
0.3752871
0.5574736
0.41194895
0.22610967
0.07386604
0.32845813
0.5385913
0.5906518
0.73827183
0.36752436
0.31943333
0.2965581
0.46980837
0.40597075
0.4552557
0.22100747
0.35184494
0.22674896
0.41307598
0.8133288
0.7204914
0.42311734
0.5868556
0.6718878
0.5213731
0.42922756
0.58191925
0.62193376
0.16776903
0.43550053
0.17608027
0.48771453
0.08532802
0.5855839
0.32408005
0.59623975
0.63228536
0.15175244
0.43477634
0.5079984
0.36315694
0.34120303
0.43525958
0.3129916
0.4806526
0.34403053
0.75512826
0.6084471
0.39703026
0.72800213
0.51573366
0.5192281
0.62500244
0.35126188
0.11928967
0.5065665
0.36095557
0.7061124
0.18028088
0.32359028
0.45603007
0.9033793
0.86896145
0.3316128
0.53917414
0.4272179
0.5712576
0.20051162
0.73467684
0.29741368
0.51264584
0.22212362
0.114978515
0.8021408
0.5297793
0.49308696
0.67677796
0.36062986
0.20663598
0.38951853
0.1235483
0.5160164
0.8387566
0.49498498
0.283839
0.667504
0.6619069
0.45079264
0.2575178
0.697006
0.62567586
0.4883743
0.26124647
0.3494891
0.62214404
0.5801479
0.51832324
0.42179814
0.40553147
0.6446027
0.60977113
0.504674
0.23566258
0.71311593
0.44177762
0.36288416
0.6224643
0.45072374
0.2992041
0.5674607
0.44631562
0.6082899
0.6304698
0.20743512
0.37131768
0.41779527
0.23345411
0.8551067
0.29447392
0.6126369
0.7470508
0.7024251
0.65056634
0.3960362
0.5727299
0.27889532
0.5879136
0.6065857
0.54094124
0.46605048
0.7905779
0.596019
0.27211252
0.5995331
0.2799723
0.43198767
0.60826904
0.45116773
0.33543667
0.41834384
0.56010026
0.47120693
0.5138909
0.44980508
0.46453887
0.51179004
0.3433007
0.7067816
0.48848063
0.16120489
0.4552587
0.60655814
0.2227981
0.43094584
0.41963318
0.3330692
0.32195887
0.57122594
0.4655419
0.27972716
0.43151045
0.53934884
0.6054522
0.31148264
0.8096884
0.6636334
0.24112155
0.17697968
0.41925892
0.32243878
0.46857587
0.64671606
0.6625317
0.61115927
0.2686269
0.5532372
0.32102752
0.80197984
0.54926205
0.45917696
0.2198647
0.35381457
0.6230785
0.74028504
0.24267076
0.7148693
0.9029683
0.548186
0.6932696
0.43515262
0.7424865
0.34541118
0.39904606
0.26065135
0.27026042
0.24418995
0.35153285
0.61348987
0.54633075
0.7352858
0.39175248
0.5445851
0.45444635
0.110563025
0.5271377
0.3831934
0.44265884
0.69944185
0.686055
0.41545734
0.2203281
0.44300684
0.5685754
0.7587452
0.7823923
0.7572952
0.25429088
0.4543933
0.7094508
0.5555723
0.47601995
0.31552547
0.6935204
0.430316
0.3212962
0.50622463
0.11636287
0.52869105
0.3286103
0.48750943
0.64678943
0.43521762
0.339448
0.5183322
0.6724826
0.21637997
0.35614207
0.6940085
0.44781524
0.3390258
0.42864034
0.65592235
0.62427306
0.6121849
0.6352307
0.7312943
0.50695467
0.43187562
0.5624027
0.16358416
0.13134766
0.7462021
0.24551012
0.6552621
0.3358312
0.23723869
0.6322875
0.8233479
0.5625861
0.5064723
0.31129774
0.5548809
0.4778586
0.5196484
0.40875214
0.36703014
0.47570097
0.5272119
0.3030853
0.4442251
0.23431653
0.7296868
0.13340637
0.7528206
0.5256368
0.1623304
0.29201403
0.61247206
0.74364215
0.2363221
0.52256805
0.5564622
0.5762475
0.21866648
0.56369954
0.76813394
0.12646374
0.44708413
0.4981857
0.735523
0.20115662
0.5084896
0.5592399
0.2557048
0.48045096
0.6305599
0.16308059
0.32995805
0.78983355
0.55548537
0.5646921
0.57290256
0.74040604
0.1632506
0.79709893
0.19192748
0.5319864
0.8417713
0.65566456
0.47929978
0.36591643
0.7091384
0.4936848
0.72407544
0.42685783
0.39009753
0.7107318
0.44160226
0.5632713
0.1365228
0.4830061
0.6204065
0.78539574
0.6470173
0.537776
0.4140645
0.47561103
0.4248127
0.6202536
0.3321131
0.56347054
0.30562615
0.7987664
0.7891272
0.67132163
0.46563298
0.6417158
0.46587914
0.38354018
0.2849635
0.3643289
0.3675786
0.31367758
0.5339569
0.2988963
0.52815336
0.24574785
0.6058814
0.59596986
0.3889335
0.48533848
0.373192
0.7356497
0.53390837
0.89807224
0.40837014
0.2557138
0.58181417
0.4312741
0.2776001
0.40686673
0.35036233
0.13469775
0.59134656
0.7237511
0.66061914
0.3876465
0.45161167
0.5963524
0.7775237
0.6866609
0.21110228
0.49243653
0.33439294
0.65454817
0.72566414
0.39047515
0.7554833
0.5988326
0.57078964
0.37006116
0.4073589
0.4839932
0.35499284
0.47088617
0.6908004
0.58857286
0.5600393
0.5965025
0.6894076
0.69104207
0.7263961
0.54519933
0.6284169
0.19521084
0.5541085
0.73180956
0.7847125
0.74491066
0.57664937
0.33975872
0.8602306
0.7237051
0.51028603
0.711128
0.6296792
0.5248482
0.48715857
0.29075608
0.329054
0.5870328
0.10886518
0.6934266
0.48910666
0.32955894
0.6761951
0.70249665
0.7176858
0.23136617
0.51472676
0.39128828
0.3820103
0.74682844
0.78415436
0.49713138
0.3060059
0.6819046
0.59148824
0.58778846
0.30104297
0.7004999
0.3477189
0.74964577
0.6808291
0.39256153
0.4924027
0.57921576
0.15961228
0.53426284
0.6571453
0.27749574
0.24031655
0.51539505
0.53840876
0.44867435
0.4891543
0.7925334
0.42580596
0.57388645
0.27589437
0.86761767
0.46356422
0.60758346
0.5815015
0.5076006
0.761978
0.71919936
0.6097713
0.4632648
0.5754362
0.34793624
0.42980182
0.22120881
0.5889961
0.29538214
0.4059834
0.53945255
0.5824846
0.2988029
0.32379246
0.33466053
0.4411574
0.6453817
0.78211075
0.18321955
0.33374485
0.63456327
0.39826754
0.5835904
0.30171865
0.49892914
0.582211
0.40229425
0.2040847
0.6134339
0.3403055
0.48818278
0.63962626
0.6016274
0.1767734
0.66632193
0.61721385
0.3242534
0.408812
0.3144189
0.65845466
0.28479406
0.49881634
0.3972692
0.30345267
0.6414203
0.5228265
0.36473277
0.5717757
0.2461583
0.4058658
0.54620624
0.5717835
0.24029034
0.29682258
0.40737224
0.54541737
0.3540354
0.47754455
0.7336229
0.7068867
0.61954653
0.2680893
0.27561098
0.36971945
0.44517642
0.5275299
0.5365199
0.76488286
0.56891465
0.46022147
0.7643862
0.5747357
0.40580615
0.33289754
0.3629982
0.6040687
0.44387448
0.4835876
0.2505545
0.62373924
0.29176012
0.4961046
0.4466926
0.27754587
0.51743925
0.26352498
0.28345495
0.5869791
0.7114638
0.44489628
0.93824893
0.5775969
0.52757823
0.47200298
0.6226021
0.311253
0.71616966
0.32662675
0.28103
0.6077134
0.5554364
0.78534395
0.6009358
0.32650098
0.49261814
0.3005282
0.4719609
0.27785355
0.55416065
0.40432608
0.40917468
0.38943076
0.72313225
0.7644824
0.34555912
0.53404546
0.246758
0.15893626
0.6798854
0.55724424
0.34503457
0.6691496
0.4174461
0.51281756
0.097991265
0.29947025
0.6302762
0.6654186
0.57920265
0.6941998
0.3176238
0.515532
0.68298405
0.27507856
0.43309882
0.24834874
0.31206447
0.27914384
0.5766369
0.5815529
0.7836157
0.7007069
0.88738835
0.48980853
0.48763463
