页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
1,4977748034191832,钚苛取玳FS,2023-12-11 13:04:35,"#分享文保建筑,留下城市记忆#  上海·黄浦·重庆南路227号 震旦学院旧址·四舍 上海 ",0,0,6,上海,,上海,中国
1,4591210726171838,黄金之风_233,2021-01-08 21:43:20,交医黄浦校区→田子坊→新天地→外滩 在“西8图书馆”面前总感到一丝冒犯黄浦校区竟是震旦学院旧址 ,0,0,0,,,,
1,4281947431785410,徐汇文旅,2018-09-08 12:01:25,1903年，马相伯在上海徐家汇气象台旧址创办了中国近代第一所私立大学——震旦学院，“震旦”取“东方日出，前途无量”之意。梁启超曾著文祝贺“今乃始见我祖国得一完备有条理之私立学校，吾欲狂喜。”  详情：汇游徐家汇丨“一老南天身是史”！马相伯的海派精神经久闪光 ,1,0,1,,,,
2,3550943775695200,长三角之声,2013-03-01 07:33:52,#历史上的今天#1903年3月1号，上海震旦学院开学。学校借徐家汇老天文台旧址为校舍，由马相伯创办。1952年全国院系调整，将震旦大学各院系分别归并上海市各有关高等学校，包括复旦大学、上海交通大学、同济大学等； ,33,2,3,,,,
