页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
1,4968265650537564,以群yiqun,2023-11-15 09:05:00,【畅游上海中共一大会址】参观上海兴业路中共一大会址，令人眼前一亮。修缮后的石库门老建筑恢复了百年前的容貌，巴洛克风格的山花，清水的砖墙，把中共一大会址定格在1921年。在一大会址对面，中共一大纪念馆拔地而起。#带着微博去旅行# #国内旅行# ,7,37,213,,,,
1,4918616077894822,央视新闻,2023-07-01 08:55:19,【直播！#庆祝建党102周年#】今天，@央视新闻 带你重回上海中共一大会址、浙江嘉兴南湖红船、井冈山革命博物馆、遵义会议会址、北京大学红楼，探寻百年征程；到深圳新兴科技产业园、云南白鹤滩水电站、浙江“未来乡村”，感受#奋进的中国砥砺前行#。看↓祝福党，祝福祖国！   央视新闻的微博视频 ,563,495,2404,,,,
1,4875284653015607,上海发布,2023-03-03 19:11:42,#上海知多少# 上海至嘉兴有一趟特殊的列车，将上海中共一大会址与嘉兴南湖紧密联系在一起，成为长三角首趟常态化运营的红色旅游列车。它的名字是？  网页链接 ,6,2,1838,,,,
1,4904620222843670,美美小兔子,2023-05-23 18:00:47,新天地中共一大会址旁的洋房火锅，扎根上海十几年，不愧是火锅中的爱马仕，连一根青菜都不用自己涮。洋房火锅环境幽雅，服务很贴心，汤底鲜甜，顶级食材，原来我很多朋友早都去过这家，真是孤陋寡闻了。服务员推荐了松茸竹荪清汤底拼沪上麻辣汤，先喝上一碗汤再开涮。虾涮好了服务员把虾壳剥好了再呈上来，男朋友和老公都是多余的。海鲜拼盘刺身与火锅两吃。虾滑酿油条必点，涮过之后油条居然还是脆的，太难得了。青菜是春菊，是在香港吃不到的。吃完涮锅来碗龙虾汤泡饭，吸收了汤底精华的泡饭实在是太美味了。甜品的菜单属于惊艳登场。 美美小兔子的微博视频,15,20,222,,,,
1,4937992537637704,KhanSwim,2023-08-23 20:10:27,国家游泳队今天参观中共一大会址纪念馆合照，在昆明训练的小组已经和大部队回合，还有参加世青赛的小选手也在里面 （已换成高清图） ,9,36,234,,,,
1,4898791625589539,东部战区,2023-05-07 16:00:01,【#红色场馆上党课#】站在党的诞生地，感受百年风雨兼程！近日，东部战区海军某军械技术保障大队官兵赴中共一大会址纪念馆参观见学，在党的诞生地回望初心，升华理想信念，缅怀革命先烈的丰功伟绩，永葆奋斗底色！（黄琨磊、武吉、刘超、吴金树）#传承红色基因# ,21,5,51,,,,
1,4918636135317528,警民直通车-上海,2023-07-01 10:15:00,"#党旗照我去奋斗# #主题教育# 【“初心卫士”青年突击队】以守护中共一大会址和一大会址纪念馆为己任,努力维护辖区平安稳定，奋发向上，向党看齐，用实际行动书写青年的担当与力量！ 警民直通车-上海的微博视频 ",25,29,53,,,,
1,4786565248717613,人民日报,2022-07-01 23:32:28,【#你好，明天#】今天，中国共产党101岁生日。无论在中共一大会址前与党旗合影留念，还是鲜花摆满延乔路烈士事迹展板前，都是赓续红色精神，感受信仰力量。“参天之木，必有其根”，叩问初心、守护初心，我们无论走多远，都不忘来时路！ ,998,883,5858,,,,
1,4824111790425642,平安辽宁,2022-10-13 14:09:01,【非凡十年 警心向党丨孜孜守护党的诞生地】日出东方，朝阳映照在上海市兴业路76号的石库门建筑上。坐落于此的中共一大会址，是中国共产党人的精神家园。2009年，我被任命为新天地治安派出所副所长。身为一名共产党员，能守护党的诞生地，是光荣，更是责任。中共一大会址无小事，必须保证它的绝对安全，这是我们所全体民警的共识。我们拉起了一张以中共一大会址为中心的安全防护网，形成“一点触网感知、三方联动处置”的治安格局。#喜迎二十大 忠诚保平安# 【非凡十年 警心向党】孜孜守护党的诞生地,114,25,18,,,,
1,4742634453077096,央视军事,2022-03-02 18:07:10,【习近平回信勉励武警上海市总队执勤第四支队十中队全体官兵】中共中央总书记、国家主席、中央军委主席习近平近日给武警上海市总队执勤第四支队十中队全体官兵回信，对他们予以亲切勉励。习近平在回信中表示，你们发扬“南京路上好八连”光荣传统，坚持学党史、铸忠诚，连续20多年在党的一大会址义务讲解党的历史、传播党的理论，收到了良好效果。我为你们取得的成绩感到高兴。习近平强调，希望同志们巩固拓展党史学习教育成果，自觉弘扬伟大建党精神，当好新时代“霓虹灯下的哨兵”，永远做党和人民的忠诚卫士。武警上海市总队执勤第四支队十中队1952年由抗美援朝归国骨干抽组而成，1982年接替“南京路上好八连”勤务。自1998年起，中队官兵利用周末和节假日，到毗邻驻地的党的一大会址义务讲解党史，累计讲解7.6万余场次、听众450余万人次。中队全面建设过硬，先后荣立集体一等功3次、二等功11次、三等功19次，荣获国家级和省部级表彰奖励17项，2021年被确定为“学党史铸忠诚的模范中队”全国典型。近日，中队官兵给习主席写信，汇报开展党史学习教育等情况，表达坚决贯彻习主席指示要求、忠诚履行使命的坚定信念和决心。（总台记者张伟 苏洲）,7,0,115,,,,
