页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
1,4829225733325408,新华社,2022-10-27 16:50:00,【习近平带领中共中央政治局常委赴陕西延安瞻仰延安革命纪念地】中共中央总书记、国家主席、中央军委主席习近平带领中共中央政治局常委李强、赵乐际、王沪宁、蔡奇、丁薛祥、李希，赴陕西延安瞻仰延安革命纪念地。27日上午，习近平等先后瞻仰了中共七大会址、毛泽东旧居等，并在延安革命纪念馆参观《伟大历程——中共中央在延安十三年历史陈列》。（文字记者：张晓松、林晖；摄影记者：鞠鹏、燕雁、丁林、王晔）,812,245,1625,,,,
1,4630169073746156,党史网,2021-04-26 09:49:53,毛泽覃同志是中国工农红军的优秀指挥员。毛泽覃在长兄毛泽东的影响下，走上革命道路。1927年冬，毛泽覃被派赴井冈山与毛泽东联络。在他的积极联络下，次年4月朱毛胜利会师井冈山，毛泽覃为这次会师发挥了关键性作用。1959年6月，毛泽东回韶山，在上屋场旧居里端详墙上毛泽覃烈士的遗像，心绪难平：“这是我的泽覃六弟。他很聪明，他的胆量比我还大哩!”#党史学习教育# #四史学习#  毛泽覃：坚定的共产主义战士 ——毛泽覃同志纪念碑碑文敬读,138,48,309,,,,
1,4623299693250142,侠客岛,2021-04-07 10:53:26,#来这里打卡#【这张考卷，历史给出了答案】记者走进毛泽东同志旧居，办公室书桌上，日历仍停在一个特别的日子：1949年3月23日。那天早上，中央机关离开西柏坡，前往北平。毛泽东说：“今天是进京赶考的日子。”“我们决不当李自成，我们都希望考个好成绩。”戳视频↓↓网页链接  侠客岛的微博视频,21,38,271,,,,
1,4191471169176126,今晚报,2018-01-01 20:01:03,【上海毛泽东旧居陈列馆明天重开 部分展品首次展出】甲秀里，位于上海茂名北路120弄，是有100多年历史的老式石库门。 一进弄堂门，映入眼帘是一座毛泽东与杨开慧以及年幼的岸英、岸青一家四口的雕像，雕像四周摆满居民自发献上的花束。1924年6月到12月，毛泽东携夫人杨开慧与岳母及孩子来到上海，寓居于甲秀里，这里是毛泽东一生中在上海居住时间最长的地方。上海毛泽东旧居陈列馆明天重开 部分展品首次展出,56,20,134,,,,
1,3610378145768175,央视网快看,2013-08-12 07:44:49,【强降雨致延安毛泽东旧居部分坍塌】7月初以来，罕见的持续强降雨致使陕西延安市内百余处文物旧址严重受损。毛泽东旧居的三孔窑洞后墙几乎完全被雨水浸透，部分已经坍塌。朱德旧居严重变形，用多根木头支撑。管理处主任说，朱德旧居已被专家鉴定为危房，目前已经出现坍塌迹象。（新华网）下图为资料图 ,67,49,7,,,,
1,4441702540264340,青春上海,2019-11-23 08:11:11,【追寻红色足迹 传承红色基因 】今天，2019 年“党的诞生地”上海百万青少年#红色大寻访#城市定向赛(静安站)在静安公园正式开赛！参赛选手将以城市定向的方式，打卡中共二大会址、四行仓库、毛泽东旧居、刘长胜故居以及中国劳动组合书记部旧址，跟随坐标指引，翻阅历史画卷，缅怀革命先烈，在党的诞生地一起感悟初心。青年们，准备好了吗！@共青团中央,36,15,17,,,,
1,4450885058540080,湖北省博物馆,2019-12-18 16:19:13,#行走荆楚#【武汉农民运动讲习所旧址】武汉农民运动讲习所旧址位于湖北省武汉市武昌区红巷（旧称黉巷）13号，包括毛泽东旧居。是大革命时期国共两党合作创办的培养农民运动干部的学校。2001年，武汉农民运动讲习所旧址由国务院公布为第五批全国重点文物保护单位。1927年2月底，国民党中央执行委员会第七十六次会议，决定将湘鄂赣三省农民运动讲习所扩大为中国国民党中央农民运动讲习所，由中国国民党中央农民运动委员会管理。推定邓演达、毛泽东、陈克文担任常务委员，组成学校最高领导机构，毛泽东主持工作。当时许多著名的共产党员、国民党左派和知名人士如瞿秋白、李立三、恽代英、彭湃、方志敏、陈荫林、于树德、李汉俊、何翼人等在农讲所任教。1927年3月开学，有来自全国各地的学员八百余人，同年6月毕业，大多数被委任为农协特派员，到农村领导农民运动。武汉农民运动讲习所旧址原为清末湖广总督张之洞创办的北路学堂，大革命失败后一度为军队驻地，后一直为学校。旧址坐北朝南，有房屋四栋，占地面积13000平方米，建筑面积5110平方米。1958年筹建旧址纪念馆，1963年正式开放。毛泽东旧居位于武昌都府堤41号，距武汉农民运动讲习所约200米，是1927年上半年毛泽东主持农讲所工作并在武汉从事革命活动时的居所，也是毛泽东、杨开慧一家最后团聚的地方。旧居为一栋晚清庭院式民居建筑，坐东朝西，砖木结构，青砖灰瓦顶。面阔三间，进深四重。原建筑1954年因建武昌公园被拆除，1967年按原貌重建，内设有复原成列，对外开放。,4,1,15,,,,
1,4170097834897867,CGTN法语频道,2017-11-03 20:31:03,【《奥利弗游中国》系列——毛泽东旧居】Le tour de Chine d’Oliver: L’ancienne résidence de Mao Zedong. CGTN法语频道的秒拍视频 ,8,1,15,,,,
1,4447515670172817,上城发布,2019-12-09 09:10:29,【有颜值还有故事！上城这些老建筑为你敞开大门，不来看看？】#关注#一个有历史文化底蕴的城市才具有吸引力，而古建筑犹如城市的一面镜子，映照出一座城市的历史风貌和人文底蕴。钱学森旧居、太平天国听王府、毛泽东视察小营巷纪念馆、胡宅、杭州绸业会馆……上期上城区小营街道的“老房子”为我们推开了历史记忆的大门，今日我们慢下脚步，走进“清波”，探访“湖滨”，再次感受一把“老城遗韵”。,33,32,29,,,,
2,4966544711092825,樟树检察,2023-11-10 15:06:36,【主题党日活动：传承红色基因 追寻红色记忆】为加强党员思想教育，11月9日，我院第二党支部组织前往樟树毛泽东同志旧居，开展“传承红色基因 追寻红色记忆”主题党日活动。主题党日活动：传承红色基因 追寻红色记忆 ,0,0,0,,宜春,江西,中国
2,4963001432280464,西北信息报,2023-10-31 20:26:52,10月31日上午，#沿着红色足迹·从胜利走向胜利# 沿着红色足迹·从胜利走向胜利 网络主题活动第二站来到了吴起革命纪念馆（吴旗革命旧址），采访团走进毛泽东、刘亚楼、张闻天、王稼祥旧居，参观吴起革命斗争史陈列馆，讲述从土地革命时期、抗日战争时期、解放战争时期到社会主义建设各个时期，吴起人民为中国革命的胜利艰苦奋斗的动人故事。@延安宣传 @吴起宣传,6,0,7,,西安,陕西,中国
2,4960329610562052,陕西政协,2023-10-24 11:30:00,#视察调研# 【延川县政协调研产业发展和文化文史保护工作】10月19日，延川县政协主席刘颢带队到杨家圪坮镇，调研特色产业发展和文化文史保护工作。　　调研组来到新社科村列宁小学、杨家圪坮村毛泽东旧居等地，通过实地察看、现场交流等形式，详细了解特色产业发展、文化遗产保护和开发利用等情况。　　刘颢指出，要立足本地资源优势，持续优化产业布局、做优传统产业，进一步延链、补链、强链、优链，做大做强苹果产业，以果业振兴促进乡村振兴。要高度重视文化遗产保护与开发利用，加大文物保护力度，完善保障体系，充分发掘红色资源，传承红色基因，讲好红色故事。要利用文学、艺术等形式开展文物工作的宣传推荐，展示好全县人文历史和红色旅游特色，助力延川县经济社会高质量发展。　　实习记者 白小芳 记者 贺鹏飞 摄影报道,0,0,0,,西安,陕西,中国
2,4958979871214908,平凉文旅,2023-10-20 18:06:37,发布了头条文章：《“交流 合作 共鉴”|静宁县博物馆赴界石铺红军长征毛泽东旧居纪念馆》 #说走就走的旅行##畅游平凉##东西南北中养生来崆峒# @新华网 @央视频 @人民网 @中国旅游报 @甘肃卫视          “交流 合作 共鉴”|静宁县博物馆赴界石铺红军长征毛泽东旧居纪念馆 ,2,0,1,,平凉,甘肃,中国
2,4958522640696924,文明武汉,2023-10-19 11:49:45,红巷，本是一条400多米长的老街，因分布着中央农民运动讲习所旧址、毛泽东旧居、中共五大会址和中国共产党纪律建设历史陈列馆，成了名副其实的红色旅游街区。这里有年均70 岁的“红巷爷爷”，也有还是中小学生的“红巷苗苗”，他们奔走在红巷，用一个个小故事向游客讲述英雄人物鲜为人知的事情，赓续红色血脉，传承红色基因。网页链接,0,0,1,,武汉,湖北,中国
2,4954297865865040,乐游上海,2023-10-07 20:02:00,上海毛泽东旧居陈列馆：少一个人，也是“全家福”。一起走进长三角名人故居之旅——上海毛泽东旧居陈列馆👇上海毛泽东旧居陈列馆：少一个人，也是“全家福” ,1,0,4,,,上海,中国
